electricity_availability,tap_yn,desktop,laptop,tablet,internet,Cluster,Deficit_Tier
1,1,0,1,0,2,2,Well Equipped
1,1,0,1,0,1,1,Moderate Deficit
1,1,10,0,0,2,2,Well Equipped
1,1,2,1,0,1,1,Moderate Deficit
1,1,5,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,40,2,1,1,1,Moderate Deficit
1,1,4,0,0,1,1,Moderate Deficit
1,1,16,3,0,1,1,Moderate Deficit
1,1,1,2,0,2,2,Well Equipped
1,1,44,1,7,1,1,Moderate Deficit
1,1,20,1,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,20,2,0,1,1,Moderate Deficit
1,1,10,2,0,1,1,Moderate Deficit
1,1,5,1,1,1,1,Moderate Deficit
1,1,13,1,13,1,1,Moderate Deficit
1,2,100,20,2,1,0,Server Deficit
1,1,25,4,2,1,1,Moderate Deficit
1,1,15,3,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,20,1,0,1,1,Moderate Deficit
1,1,3,1,0,1,1,Moderate Deficit
1,1,5,1,0,1,1,Moderate Deficit
1,1,15,1,0,1,1,Moderate Deficit
2,1,0,0,0,2,2,Well Equipped
1,1,20,1,1,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,5,2,2,1,1,Moderate Deficit
1,2,0,0,0,1,0,Server Deficit
1,2,1,0,0,2,0,Server Deficit
1,1,60,0,0,1,1,Moderate Deficit
1,1,40,1,3,1,1,Moderate Deficit
1,1,35,0,1,1,1,Moderate Deficit
1,2,4,1,0,1,0,Server Deficit
1,1,15,1,1,1,1,Moderate Deficit
1,1,30,20,2,1,1,Moderate Deficit
1,1,18,1,0,1,1,Moderate Deficit
1,2,0,0,0,2,0,Server Deficit
1,1,20,5,0,1,1,Moderate Deficit
1,1,35,4,2,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,7,0,0,1,1,Moderate Deficit
1,1,4,8,0,2,2,Well Equipped
1,1,6,0,0,2,2,Well Equipped
1,1,25,25,10,1,1,Moderate Deficit
1,1,20,0,0,1,1,Moderate Deficit
1,1,10,3,1,1,1,Moderate Deficit
1,1,50,6,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,2,82,17,0,1,0,Server Deficit
1,1,15,20,0,2,2,Well Equipped
1,1,41,1,0,1,1,Moderate Deficit
1,1,30,2,1,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,25,1,1,1,1,Moderate Deficit
1,1,10,4,0,1,1,Moderate Deficit
1,1,25,10,0,1,1,Moderate Deficit
1,2,0,0,0,2,0,Server Deficit
1,1,20,5,0,1,1,Moderate Deficit
1,1,2,1,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,119,1,0,1,1,Moderate Deficit
1,1,40,2,0,1,1,Moderate Deficit
1,1,150,10,0,1,1,Moderate Deficit
1,2,20,0,0,1,0,Server Deficit
1,2,20,0,0,1,0,Server Deficit
1,1,20,1,0,1,1,Moderate Deficit
1,1,4,0,0,1,1,Moderate Deficit
1,1,200,0,0,1,1,Moderate Deficit
1,1,1,0,0,2,2,Well Equipped
1,2,30,1,0,1,0,Server Deficit
1,2,15,1,0,1,0,Server Deficit
1,1,11,0,0,2,2,Well Equipped
1,1,37,2,0,1,1,Moderate Deficit
1,1,0,1,0,2,2,Well Equipped
1,1,21,1,0,1,1,Moderate Deficit
1,1,16,4,0,1,1,Moderate Deficit
1,2,44,3,0,1,0,Server Deficit
1,1,4,1,0,1,1,Moderate Deficit
1,1,163,2,0,1,1,Moderate Deficit
1,1,12,0,1,2,2,Well Equipped
1,1,1,1,0,1,1,Moderate Deficit
1,1,8,0,0,2,2,Well Equipped
1,1,10,0,0,1,1,Moderate Deficit
1,1,30,0,10,1,1,Moderate Deficit
1,1,2,1,0,1,1,Moderate Deficit
1,1,40,1,0,1,1,Moderate Deficit
1,1,30,3,25,1,1,Moderate Deficit
1,2,28,3,0,1,0,Server Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,10,2,0,1,1,Moderate Deficit
1,1,2,1,0,1,1,Moderate Deficit
1,1,0,1,0,2,2,Well Equipped
1,1,20,6,0,1,1,Moderate Deficit
1,1,10,3,0,1,1,Moderate Deficit
1,1,20,0,0,1,1,Moderate Deficit
1,1,20,0,18,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,11,0,2,2,2,Well Equipped
1,1,10,1,0,1,1,Moderate Deficit
1,1,15,0,1,1,1,Moderate Deficit
1,1,30,2,0,1,1,Moderate Deficit
1,1,250,4,0,1,1,Moderate Deficit
1,1,28,1,0,1,1,Moderate Deficit
1,1,14,1,0,1,1,Moderate Deficit
1,1,50,1,0,1,1,Moderate Deficit
1,1,20,0,1,2,2,Well Equipped
1,2,60,4,1,1,0,Server Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,2,3,30,0,1,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,15,1,0,1,1,Moderate Deficit
1,1,5,1,0,1,1,Moderate Deficit
1,1,20,0,0,1,1,Moderate Deficit
1,1,5,0,0,1,1,Moderate Deficit
1,1,25,0,0,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,6,2,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,10,0,0,1,1,Moderate Deficit
1,1,7,3,0,1,1,Moderate Deficit
1,1,10,10,0,1,1,Moderate Deficit
1,1,1,0,0,2,2,Well Equipped
1,1,2,0,1,2,2,Well Equipped
1,2,5,2,12,1,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,16,1,1,1,1,Moderate Deficit
1,1,20,2,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,5,2,0,1,1,Moderate Deficit
1,1,30,1,1,1,1,Moderate Deficit
1,1,3,1,0,1,1,Moderate Deficit
1,1,2,1,0,1,1,Moderate Deficit
1,1,7,1,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,10,2,0,1,1,Moderate Deficit
1,1,20,0,0,2,2,Well Equipped
1,2,60,1,0,1,0,Server Deficit
1,1,20,1,1,1,1,Moderate Deficit
2,1,0,0,0,1,1,Moderate Deficit
1,1,65,1,0,1,1,Moderate Deficit
1,1,20,0,0,1,1,Moderate Deficit
1,1,17,3,0,1,1,Moderate Deficit
1,1,40,2,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,1,1,Moderate Deficit
1,2,2,0,0,2,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,12,0,0,2,2,Well Equipped
1,1,10,0,0,1,1,Moderate Deficit
1,2,30,5,0,1,0,Server Deficit
1,1,11,4,0,1,1,Moderate Deficit
1,1,5,1,8,1,1,Moderate Deficit
1,1,20,15,0,1,1,Moderate Deficit
1,1,30,0,0,1,1,Moderate Deficit
1,1,40,0,0,1,1,Moderate Deficit
1,1,10,2,0,1,1,Moderate Deficit
1,1,215,7,50,1,1,Moderate Deficit
1,2,30,0,0,1,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,2,1,2,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,10,1,0,1,1,Moderate Deficit
1,1,18,2,0,1,1,Moderate Deficit
1,1,12,1,0,1,1,Moderate Deficit
1,1,10,2,0,1,1,Moderate Deficit
1,2,360,20,0,1,0,Server Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,0,30,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,1,1,0,2,2,Well Equipped
1,1,10,2,0,1,1,Moderate Deficit
1,2,100,10,0,1,0,Server Deficit
1,1,10,2,0,1,1,Moderate Deficit
1,1,35,5,0,1,1,Moderate Deficit
1,2,10,2,0,1,0,Server Deficit
1,1,30,2,1,1,1,Moderate Deficit
1,2,21,2,0,2,0,Server Deficit
1,1,20,2,8,2,2,Well Equipped
1,1,20,0,0,1,1,Moderate Deficit
1,1,35,0,0,1,1,Moderate Deficit
1,1,20,2,0,1,1,Moderate Deficit
1,2,15,2,0,1,0,Server Deficit
1,1,29,2,0,1,1,Moderate Deficit
1,1,12,0,0,1,1,Moderate Deficit
1,1,20,3,0,1,1,Moderate Deficit
1,1,41,2,0,1,1,Moderate Deficit
1,1,14,1,0,2,2,Well Equipped
1,1,15,2,1,1,1,Moderate Deficit
1,1,2,2,2,1,1,Moderate Deficit
1,1,5,1,0,1,1,Moderate Deficit
1,1,115,5,0,1,1,Moderate Deficit
1,1,0,2,0,2,2,Well Equipped
1,1,10,2,2,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,3,0,0,2,2,Well Equipped
1,1,33,2,0,1,1,Moderate Deficit
1,1,15,3,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,1,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,32,1,0,1,1,Moderate Deficit
1,1,7,1,1,1,1,Moderate Deficit
1,1,0,1,0,1,1,Moderate Deficit
1,1,5,20,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,0,0,2,2,2,Well Equipped
1,1,60,2,0,1,1,Moderate Deficit
1,1,45,0,0,1,1,Moderate Deficit
1,1,8,0,0,1,1,Moderate Deficit
1,1,5,1,0,1,1,Moderate Deficit
1,1,361,17,40,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,28,1,0,1,1,Moderate Deficit
1,1,20,5,0,1,1,Moderate Deficit
1,1,30,2,0,1,1,Moderate Deficit
1,1,50,1,0,1,1,Moderate Deficit
1,1,75,3,0,1,1,Moderate Deficit
1,1,14,0,1,2,2,Well Equipped
1,1,2,5,0,1,1,Moderate Deficit
1,1,12,1,0,1,1,Moderate Deficit
1,1,60,2,200,1,1,Moderate Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,1,75,10,2,1,1,Moderate Deficit
1,1,12,1,0,1,1,Moderate Deficit
1,1,50,15,5,1,1,Moderate Deficit
1,1,5,0,0,2,2,Well Equipped
1,2,40,2,0,1,0,Server Deficit
1,1,25,5,0,1,1,Moderate Deficit
1,1,10,2,1,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,40,150,1,1,Moderate Deficit
1,1,25,0,0,1,1,Moderate Deficit
1,2,45,0,0,1,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,4,11,0,1,1,Moderate Deficit
1,1,80,3,0,1,1,Moderate Deficit
1,1,3,2,1,1,1,Moderate Deficit
1,1,38,0,0,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,4,0,0,1,1,Moderate Deficit
1,1,5,1,1,1,1,Moderate Deficit
1,1,5,2,1,1,1,Moderate Deficit
1,1,12,1,2,1,1,Moderate Deficit
1,1,10,2,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,2,2,0,2,2,Well Equipped
1,1,72,15,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,2,0,2,2,2,Well Equipped
1,1,24,1,1,1,1,Moderate Deficit
1,1,43,3,0,1,1,Moderate Deficit
1,1,30,3,2,1,1,Moderate Deficit
1,1,20,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,25,18,4,1,1,Moderate Deficit
1,1,25,0,0,1,1,Moderate Deficit
1,2,0,1,0,1,0,Server Deficit
1,2,5,0,0,1,0,Server Deficit
1,1,60,30,0,1,1,Moderate Deficit
1,1,10,5,0,1,1,Moderate Deficit
1,1,5,1,0,1,1,Moderate Deficit
1,1,10,0,0,1,1,Moderate Deficit
1,1,20,0,0,1,1,Moderate Deficit
1,1,25,1,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,50,10,1,1,1,Moderate Deficit
1,1,30,0,0,1,1,Moderate Deficit
1,1,1,2,0,1,1,Moderate Deficit
1,1,2,2,0,1,1,Moderate Deficit
1,1,20,2,0,1,1,Moderate Deficit
1,1,32,3,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,10,1,11,2,2,Well Equipped
1,1,10,1,0,1,1,Moderate Deficit
1,1,30,30,0,1,1,Moderate Deficit
1,1,4,6,0,1,1,Moderate Deficit
1,1,2,2,0,2,2,Well Equipped
1,1,8,1,1,1,1,Moderate Deficit
1,1,55,0,0,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,12,0,0,1,1,Moderate Deficit
1,1,4,0,0,2,2,Well Equipped
1,1,2,4,1,1,1,Moderate Deficit
1,2,0,0,0,2,0,Server Deficit
1,1,10,3,5,1,1,Moderate Deficit
1,1,15,4,5,1,1,Moderate Deficit
1,1,20,1,3,1,1,Moderate Deficit
1,1,32,3,0,1,1,Moderate Deficit
1,1,5,1,0,1,1,Moderate Deficit
1,2,15,2,1,1,0,Server Deficit
1,1,22,1,0,1,1,Moderate Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,1,30,4,0,1,1,Moderate Deficit
1,1,30,2,0,1,1,Moderate Deficit
1,2,2,2,1,1,0,Server Deficit
1,1,10,2,0,1,1,Moderate Deficit
1,1,10,2,1,1,1,Moderate Deficit
1,2,1,0,1,1,0,Server Deficit
1,1,3,0,0,2,2,Well Equipped
1,1,20,0,0,1,1,Moderate Deficit
1,1,13,0,0,2,2,Well Equipped
1,1,10,2,1,2,2,Well Equipped
1,1,10,1,50,1,1,Moderate Deficit
1,2,0,0,0,2,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,65,2,0,1,1,Moderate Deficit
1,1,10,0,0,1,1,Moderate Deficit
1,1,82,12,5,1,1,Moderate Deficit
1,1,1,15,0,1,1,Moderate Deficit
1,1,18,3,0,1,1,Moderate Deficit
1,1,25,0,0,1,1,Moderate Deficit
1,1,40,2,0,1,1,Moderate Deficit
1,1,7,2,0,1,1,Moderate Deficit
1,2,0,0,0,2,0,Server Deficit
1,2,70,10,0,1,0,Server Deficit
1,1,15,1,0,1,1,Moderate Deficit
1,1,25,12,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,50,2,0,1,1,Moderate Deficit
1,1,15,0,0,1,1,Moderate Deficit
1,1,10,1,2,1,1,Moderate Deficit
1,1,10,5,3,1,1,Moderate Deficit
1,1,26,2,0,1,1,Moderate Deficit
1,2,12,0,0,1,0,Server Deficit
1,1,15,2,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,14,2,2,1,1,Moderate Deficit
1,1,2,1,1,1,1,Moderate Deficit
1,1,40,1,1,1,1,Moderate Deficit
1,1,4,2,0,1,1,Moderate Deficit
1,1,30,1,1,1,1,Moderate Deficit
1,1,4,1,0,1,1,Moderate Deficit
1,1,50,0,0,1,1,Moderate Deficit
1,1,4,2,5,1,1,Moderate Deficit
1,1,1,0,0,2,2,Well Equipped
1,1,4,6,1,2,2,Well Equipped
1,1,1,0,0,1,1,Moderate Deficit
1,1,12,3,0,1,1,Moderate Deficit
1,1,5,2,0,1,1,Moderate Deficit
1,1,20,0,0,1,1,Moderate Deficit
1,1,35,1,0,1,1,Moderate Deficit
1,1,15,0,0,1,1,Moderate Deficit
1,1,0,3,1,1,1,Moderate Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,1,20,1,0,1,1,Moderate Deficit
1,1,40,0,0,1,1,Moderate Deficit
1,1,1,0,0,2,2,Well Equipped
1,1,0,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,7,1,14,2,2,Well Equipped
1,1,75,3,0,1,1,Moderate Deficit
1,1,50,2,1,1,1,Moderate Deficit
1,1,11,1,0,2,2,Well Equipped
1,1,0,0,0,1,1,Moderate Deficit
1,2,20,0,0,1,0,Server Deficit
1,2,15,2,0,1,0,Server Deficit
1,1,13,0,0,1,1,Moderate Deficit
1,1,11,0,0,1,1,Moderate Deficit
1,2,25,1,1,1,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,1,0,2,2,Well Equipped
1,1,35,3,1,1,1,Moderate Deficit
1,1,10,0,0,2,2,Well Equipped
1,2,8,0,1,2,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,2,10,1,0,1,0,Server Deficit
1,1,10,2,1,1,1,Moderate Deficit
1,1,122,5,1,1,1,Moderate Deficit
1,1,30,4,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,27,1,0,1,1,Moderate Deficit
1,1,5,0,0,1,1,Moderate Deficit
1,1,25,1,4,1,1,Moderate Deficit
1,1,6,4,1,1,1,Moderate Deficit
1,1,20,20,0,1,1,Moderate Deficit
1,2,5,2,0,1,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,10,12,1,2,2,Well Equipped
1,2,0,1,0,1,0,Server Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,1,4,2,0,1,1,Moderate Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,1,10,4,2,1,1,Moderate Deficit
1,1,22,1,0,1,1,Moderate Deficit
1,1,3,2,0,1,1,Moderate Deficit
1,2,24,2,0,1,0,Server Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,1,15,1,0,1,1,Moderate Deficit
1,1,25,3,1,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,3,2,0,1,1,Moderate Deficit
1,1,17,1,0,1,1,Moderate Deficit
1,1,12,1,0,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,40,0,0,1,1,Moderate Deficit
1,1,15,0,0,1,1,Moderate Deficit
1,2,4,2,1,1,0,Server Deficit
1,1,50,10,4,1,1,Moderate Deficit
1,1,18,4,0,1,1,Moderate Deficit
1,2,100,5,0,1,0,Server Deficit
1,1,10,1,1,1,1,Moderate Deficit
1,1,5,52,1,1,1,Moderate Deficit
1,1,50,3,1,1,1,Moderate Deficit
1,1,3,3,1,1,1,Moderate Deficit
1,2,0,0,0,2,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,1,1,0,1,1,Moderate Deficit
1,1,10,0,0,1,1,Moderate Deficit
1,1,10,0,0,1,1,Moderate Deficit
1,1,25,3,3,1,1,Moderate Deficit
1,1,5,0,0,1,1,Moderate Deficit
1,1,28,1,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,15,0,0,1,1,Moderate Deficit
1,1,10,5,0,1,1,Moderate Deficit
1,1,3,0,0,2,2,Well Equipped
1,1,4,3,0,1,1,Moderate Deficit
1,1,11,0,0,1,1,Moderate Deficit
1,1,4,3,2,1,1,Moderate Deficit
1,1,15,0,0,1,1,Moderate Deficit
1,1,2,1,0,1,1,Moderate Deficit
1,1,10,2,1,1,1,Moderate Deficit
1,1,2,1,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,3,0,0,1,1,Moderate Deficit
1,1,5,1,1,1,1,Moderate Deficit
1,1,5,0,0,2,2,Well Equipped
1,1,0,0,0,1,1,Moderate Deficit
1,1,40,2,1,1,1,Moderate Deficit
1,1,10,20,10,1,1,Moderate Deficit
1,1,26,2,1,1,1,Moderate Deficit
1,1,1,1,0,1,1,Moderate Deficit
1,1,35,5,0,1,1,Moderate Deficit
1,1,15,2,0,1,1,Moderate Deficit
1,1,20,10,15,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,2,20,4,0,1,0,Server Deficit
1,1,38,3,0,1,1,Moderate Deficit
1,2,100,2,1,1,0,Server Deficit
1,1,20,5,3,1,1,Moderate Deficit
1,1,25,1,0,1,1,Moderate Deficit
1,1,12,3,1,1,1,Moderate Deficit
1,1,6,2,0,1,1,Moderate Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,1,25,1,0,1,1,Moderate Deficit
1,1,1,1,0,1,1,Moderate Deficit
1,1,12,0,0,1,1,Moderate Deficit
1,2,16,1,1,1,0,Server Deficit
1,1,22,1,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,1,1,Moderate Deficit
1,2,50,1,0,1,0,Server Deficit
1,1,15,0,0,1,1,Moderate Deficit
1,1,25,3,0,1,1,Moderate Deficit
1,1,20,6,0,1,1,Moderate Deficit
1,1,5,6,0,1,1,Moderate Deficit
1,1,6,1,0,1,1,Moderate Deficit
1,1,40,2,0,1,1,Moderate Deficit
1,1,4,3,1,1,1,Moderate Deficit
1,1,11,0,2,2,2,Well Equipped
1,1,9,0,5,1,1,Moderate Deficit
1,1,5,2,1,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,20,0,0,1,1,Moderate Deficit
1,2,33,1,0,1,0,Server Deficit
1,1,30,3,0,1,1,Moderate Deficit
1,1,7,0,12,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,1,0,0,1,1,Moderate Deficit
1,1,5,2,3,1,1,Moderate Deficit
1,1,15,0,0,1,1,Moderate Deficit
1,1,17,1,0,1,1,Moderate Deficit
1,1,8,2,0,1,1,Moderate Deficit
1,1,12,1,0,1,1,Moderate Deficit
1,1,4,2,0,1,1,Moderate Deficit
1,1,2,1,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,2,58,2,0,1,0,Server Deficit
1,2,0,0,0,2,0,Server Deficit
1,1,0,2,0,1,1,Moderate Deficit
1,1,5,0,0,2,2,Well Equipped
1,1,25,2,0,1,1,Moderate Deficit
1,1,5,1,0,1,1,Moderate Deficit
1,1,0,2,0,1,1,Moderate Deficit
1,1,2,0,0,2,2,Well Equipped
1,1,2,2,0,1,1,Moderate Deficit
1,1,9,2,0,1,1,Moderate Deficit
1,1,100,8,1,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,10,1,0,1,1,Moderate Deficit
1,1,35,1,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,40,2,0,1,1,Moderate Deficit
1,1,40,18,0,1,1,Moderate Deficit
1,1,10,2,2,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,60,0,0,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,10,2,2,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,5,1,0,1,1,Moderate Deficit
1,1,5,4,1,1,1,Moderate Deficit
1,1,15,1,0,1,1,Moderate Deficit
1,1,20,0,0,1,1,Moderate Deficit
1,1,20,1,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,20,2,1,1,1,Moderate Deficit
1,1,23,5,16,1,1,Moderate Deficit
1,1,100,4,0,1,1,Moderate Deficit
1,1,20,2,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,40,2,0,1,1,Moderate Deficit
1,1,43,0,0,1,1,Moderate Deficit
1,2,13,1,0,1,0,Server Deficit
1,1,35,0,0,1,1,Moderate Deficit
1,1,43,1,0,1,1,Moderate Deficit
1,1,0,1,6,2,2,Well Equipped
3,2,5,0,0,2,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,28,1,0,1,1,Moderate Deficit
1,1,1,0,0,2,2,Well Equipped
1,1,12,1,5,1,1,Moderate Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,1,13,3,1,1,1,Moderate Deficit
1,1,10,1,0,2,2,Well Equipped
1,1,10,1,1,1,1,Moderate Deficit
1,1,25,1,6,1,1,Moderate Deficit
1,1,50,45,4,1,1,Moderate Deficit
1,1,20,1,0,1,1,Moderate Deficit
1,1,35,5,1,1,1,Moderate Deficit
1,1,8,1,0,1,1,Moderate Deficit
1,1,17,0,0,1,1,Moderate Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,1,45,10,0,1,1,Moderate Deficit
1,1,5,2,3,1,1,Moderate Deficit
1,1,8,2,0,1,1,Moderate Deficit
1,1,2,0,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,30,1,13,1,1,Moderate Deficit
1,1,19,1,0,1,1,Moderate Deficit
1,1,30,1,0,1,1,Moderate Deficit
1,2,10,1,0,2,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,60,0,0,1,1,Moderate Deficit
1,1,55,1,0,1,1,Moderate Deficit
1,1,12,2,0,1,1,Moderate Deficit
1,1,3,0,0,1,1,Moderate Deficit
1,1,30,2,2,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,30,4,1,1,1,Moderate Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,1,2,7,10,2,2,Well Equipped
1,1,33,30,9,1,1,Moderate Deficit
1,1,6,2,0,1,1,Moderate Deficit
1,1,2,0,0,1,1,Moderate Deficit
1,1,17,0,0,1,1,Moderate Deficit
1,1,6,1,0,1,1,Moderate Deficit
1,1,8,0,0,1,1,Moderate Deficit
1,1,2,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,0,2,0,2,2,Well Equipped
1,1,0,0,0,1,1,Moderate Deficit
1,1,25,0,0,1,1,Moderate Deficit
1,1,10,1,0,2,2,Well Equipped
1,1,14,0,0,1,1,Moderate Deficit
1,1,150,2,0,1,1,Moderate Deficit
1,2,46,2,2,1,0,Server Deficit
1,1,20,6,0,1,1,Moderate Deficit
1,1,37,0,0,1,1,Moderate Deficit
1,1,32,24,2,1,1,Moderate Deficit
1,1,13,1,0,1,1,Moderate Deficit
1,1,15,1,0,1,1,Moderate Deficit
1,1,2,2,0,2,2,Well Equipped
1,1,60,0,0,1,1,Moderate Deficit
1,1,72,1,0,1,1,Moderate Deficit
1,1,11,1,0,1,1,Moderate Deficit
1,1,6,1,0,2,2,Well Equipped
1,1,22,10,0,1,1,Moderate Deficit
1,1,1,1,0,2,2,Well Equipped
1,1,0,0,0,1,1,Moderate Deficit
1,1,30,2,0,1,1,Moderate Deficit
1,1,13,1,2,1,1,Moderate Deficit
1,1,25,0,0,1,1,Moderate Deficit
1,1,44,6,12,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,10,1,0,1,1,Moderate Deficit
1,1,50,1,0,1,1,Moderate Deficit
1,1,0,1,0,1,1,Moderate Deficit
1,2,12,3,7,1,0,Server Deficit
1,1,62,6,0,1,1,Moderate Deficit
1,1,20,1,0,1,1,Moderate Deficit
1,2,1,0,5,2,0,Server Deficit
1,1,15,2,50,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,9,0,2,2,2,Well Equipped
3,2,1,1,0,1,0,Server Deficit
1,1,28,35,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,6,1,0,1,1,Moderate Deficit
1,1,10,1,0,2,2,Well Equipped
1,1,15,1,0,1,1,Moderate Deficit
1,1,5,1,0,1,1,Moderate Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,1,12,1,0,1,1,Moderate Deficit
1,1,5,5,0,1,1,Moderate Deficit
1,1,5,2,0,1,1,Moderate Deficit
1,1,15,1,0,1,1,Moderate Deficit
1,1,10,6,25,1,1,Moderate Deficit
