total_tch,male,female,transgender,gen_tch,sc_tch,st_tch,Cluster,Deficit Tier
7,5,2,0,1,3,0,1,Moderate Deficit
37,22,15,0,27,0,0,1,Moderate Deficit
0,0,0,0,0,0,0,0,Server Deficit
3,1,2,0,0,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
13,8,5,0,7,1,0,1,Moderate Deficit
9,5,4,0,2,2,0,0,Server Deficit
1,0,1,0,0,1,0,0,Server Deficit
5,4,1,0,0,0,0,0,Server Deficit
15,4,11,0,10,0,1,0,Server Deficit
3,2,1,0,0,0,1,0,Server Deficit
5,2,3,0,4,0,0,0,Server Deficit
1,0,1,0,0,0,0,0,Server Deficit
1,1,0,0,1,0,0,0,Server Deficit
3,3,0,0,1,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
3,2,1,0,0,1,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
5,2,3,0,2,0,0,0,Server Deficit
10,7,3,0,1,0,0,0,Server Deficit
8,3,5,0,1,3,0,1,Moderate Deficit
2,1,1,0,0,0,0,0,Server Deficit
8,2,6,0,4,0,0,0,Server Deficit
3,2,1,0,1,1,0,0,Server Deficit
0,0,0,0,0,0,0,0,Server Deficit
4,3,1,0,4,0,0,0,Server Deficit
8,2,6,0,4,1,0,0,Server Deficit
2,1,1,0,2,0,0,0,Server Deficit
4,1,3,0,4,0,0,0,Server Deficit
13,7,6,0,7,1,0,0,Server Deficit
2,0,2,0,2,0,0,0,Server Deficit
13,8,5,0,2,4,0,1,Moderate Deficit
15,4,11,0,12,0,0,0,Server Deficit
7,7,0,0,3,2,0,0,Server Deficit
10,4,6,0,4,1,0,0,Server Deficit
10,2,8,0,10,0,0,0,Server Deficit
9,5,4,0,4,0,0,0,Server Deficit
27,18,9,0,13,1,0,1,Moderate Deficit
12,9,3,0,4,3,0,1,Moderate Deficit
10,8,2,0,8,0,0,0,Server Deficit
17,7,10,0,11,0,0,0,Server Deficit
10,3,7,0,3,0,0,0,Server Deficit
15,4,11,0,4,2,0,1,Moderate Deficit
1,1,0,0,1,0,0,0,Server Deficit
10,6,4,0,5,1,0,0,Server Deficit
67,17,50,0,57,0,0,2,Well Equipped
10,5,5,0,2,0,0,0,Server Deficit
19,4,15,0,16,0,0,1,Moderate Deficit
10,8,2,0,4,0,0,0,Server Deficit
5,2,3,0,2,0,0,0,Server Deficit
3,3,0,0,0,1,0,0,Server Deficit
5,3,2,0,4,1,0,0,Server Deficit
3,1,2,0,3,0,0,0,Server Deficit
10,8,2,0,2,1,0,0,Server Deficit
18,8,10,0,9,1,0,1,Moderate Deficit
5,2,3,0,2,1,0,0,Server Deficit
9,5,4,0,2,0,0,0,Server Deficit
17,2,15,0,1,1,0,1,Moderate Deficit
8,4,4,0,5,0,0,0,Server Deficit
2,0,2,0,1,0,0,0,Server Deficit
6,6,0,0,3,0,1,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
11,4,7,0,8,0,0,0,Server Deficit
12,7,5,0,4,0,0,0,Server Deficit
4,1,3,0,2,0,0,0,Server Deficit
8,4,4,0,1,0,0,0,Server Deficit
14,5,9,0,10,0,0,0,Server Deficit
9,6,3,0,3,0,0,0,Server Deficit
11,4,7,0,5,1,0,0,Server Deficit
6,3,3,0,2,0,0,0,Server Deficit
27,13,14,0,25,0,0,1,Moderate Deficit
20,8,12,0,11,1,0,1,Moderate Deficit
11,4,7,0,5,2,0,1,Moderate Deficit
7,4,3,0,3,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
12,5,7,0,2,2,0,1,Moderate Deficit
2,0,2,0,1,0,0,0,Server Deficit
35,5,30,0,15,4,1,1,Moderate Deficit
19,5,14,0,15,0,0,1,Moderate Deficit
1,1,0,0,0,0,0,0,Server Deficit
12,5,7,0,8,1,0,0,Server Deficit
9,0,9,0,1,0,0,0,Server Deficit
8,3,5,0,3,1,0,0,Server Deficit
14,2,12,0,6,1,0,0,Server Deficit
3,3,0,0,0,0,0,0,Server Deficit
10,3,7,0,4,1,0,0,Server Deficit
13,3,10,0,3,1,0,0,Server Deficit
2,1,1,0,1,1,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
8,2,6,0,2,1,0,0,Server Deficit
8,3,5,0,5,2,0,0,Server Deficit
53,20,33,0,51,1,0,2,Well Equipped
3,1,2,0,1,2,0,0,Server Deficit
6,5,1,0,6,0,0,0,Server Deficit
3,3,0,0,0,0,0,0,Server Deficit
11,3,8,0,0,1,0,0,Server Deficit
5,2,3,0,0,1,0,0,Server Deficit
2,1,1,0,0,1,0,0,Server Deficit
8,6,2,0,0,1,0,0,Server Deficit
12,7,5,0,2,4,0,1,Moderate Deficit
3,2,1,0,1,1,0,0,Server Deficit
15,10,5,0,7,1,0,1,Moderate Deficit
2,1,1,0,0,0,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
14,5,9,0,3,5,0,1,Moderate Deficit
4,2,2,0,2,1,0,0,Server Deficit
3,3,0,0,2,1,0,0,Server Deficit
6,3,3,0,1,1,0,0,Server Deficit
3,2,1,0,2,0,0,0,Server Deficit
8,2,6,0,8,0,0,0,Server Deficit
18,5,13,0,4,4,0,1,Moderate Deficit
10,7,3,0,0,2,0,1,Moderate Deficit
2,1,1,0,2,0,0,0,Server Deficit
7,5,2,0,1,0,0,0,Server Deficit
9,4,5,0,9,0,0,0,Server Deficit
10,1,9,0,8,0,0,0,Server Deficit
4,3,1,0,1,0,0,0,Server Deficit
12,2,10,0,4,0,0,0,Server Deficit
5,5,0,0,2,1,0,0,Server Deficit
12,10,2,0,4,2,0,1,Moderate Deficit
3,1,2,0,0,0,0,0,Server Deficit
3,1,2,0,0,1,0,0,Server Deficit
2,2,0,0,2,0,0,0,Server Deficit
9,3,6,0,5,0,0,0,Server Deficit
4,0,4,0,3,1,0,0,Server Deficit
7,5,2,0,5,0,0,0,Server Deficit
3,1,2,0,3,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
6,5,1,0,4,0,0,0,Server Deficit
10,5,5,0,2,3,0,1,Moderate Deficit
3,3,0,0,1,0,0,0,Server Deficit
2,0,2,0,1,0,0,0,Server Deficit
8,4,4,0,0,1,0,0,Server Deficit
12,6,6,0,8,0,0,0,Server Deficit
17,2,15,0,6,0,0,0,Server Deficit
16,7,9,0,6,2,0,1,Moderate Deficit
9,7,2,0,3,0,0,0,Server Deficit
3,3,0,0,2,0,0,0,Server Deficit
10,8,2,0,9,0,0,0,Server Deficit
4,2,2,0,1,0,0,0,Server Deficit
1,0,1,0,0,0,0,0,Server Deficit
5,1,4,0,3,0,0,0,Server Deficit
4,3,1,0,0,0,0,0,Server Deficit
14,3,11,0,10,0,0,0,Server Deficit
8,3,5,0,8,0,0,0,Server Deficit
8,4,4,0,0,0,0,0,Server Deficit
3,2,1,0,1,1,0,0,Server Deficit
4,3,1,0,0,0,0,0,Server Deficit
14,9,5,0,12,0,0,0,Server Deficit
14,7,7,0,5,1,0,1,Moderate Deficit
11,6,5,0,6,1,0,0,Server Deficit
9,5,4,0,4,1,0,0,Server Deficit
12,0,12,0,10,0,0,0,Server Deficit
10,7,3,0,3,0,0,0,Server Deficit
3,1,2,0,0,1,0,0,Server Deficit
23,16,7,0,9,3,0,1,Moderate Deficit
5,3,2,0,0,1,0,0,Server Deficit
8,7,1,0,5,2,0,1,Moderate Deficit
7,2,5,0,0,1,1,0,Server Deficit
1,0,1,0,1,0,0,0,Server Deficit
10,1,9,0,0,1,0,0,Server Deficit
10,1,9,0,3,0,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
12,5,7,0,5,0,0,0,Server Deficit
15,5,10,0,4,4,0,1,Moderate Deficit
10,4,6,0,3,0,0,0,Server Deficit
7,5,2,0,0,5,0,1,Moderate Deficit
7,3,4,0,3,0,0,0,Server Deficit
7,5,2,0,1,3,0,1,Moderate Deficit
18,12,6,0,15,0,0,1,Moderate Deficit
12,4,8,0,1,1,0,0,Server Deficit
3,1,2,0,1,1,0,0,Server Deficit
6,2,4,0,3,0,0,0,Server Deficit
10,4,6,0,4,3,0,1,Moderate Deficit
27,9,18,0,27,0,0,1,Moderate Deficit
10,3,7,0,0,0,0,0,Server Deficit
5,3,2,0,0,1,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
9,3,6,0,3,1,0,0,Server Deficit
4,2,2,0,1,0,0,0,Server Deficit
2,2,0,0,1,1,0,0,Server Deficit
4,3,1,0,0,0,0,0,Server Deficit
8,0,8,0,6,0,0,0,Server Deficit
3,0,3,0,0,0,0,0,Server Deficit
7,2,5,0,5,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
1,1,0,0,0,1,0,0,Server Deficit
3,2,1,0,0,1,0,0,Server Deficit
9,8,1,0,2,3,0,1,Moderate Deficit
4,1,3,0,0,0,0,0,Server Deficit
3,3,0,0,0,1,0,0,Server Deficit
9,5,4,0,3,1,0,0,Server Deficit
124,52,72,0,109,2,1,2,Well Equipped
8,4,4,0,8,0,0,0,Server Deficit
0,0,0,0,0,0,0,0,Server Deficit
4,3,1,0,3,0,0,0,Server Deficit
10,4,6,0,5,2,0,1,Moderate Deficit
10,8,2,0,1,3,0,1,Moderate Deficit
15,5,10,0,8,2,0,1,Moderate Deficit
10,6,4,0,5,0,0,0,Server Deficit
16,4,12,0,8,0,1,0,Server Deficit
13,4,9,0,13,0,0,0,Server Deficit
9,3,6,0,3,0,1,0,Server Deficit
3,1,2,0,0,0,0,0,Server Deficit
5,1,4,0,2,0,0,0,Server Deficit
7,2,5,0,3,0,0,0,Server Deficit
6,3,3,0,4,0,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
12,7,5,0,2,0,0,0,Server Deficit
7,5,2,0,1,3,0,1,Moderate Deficit
10,2,8,0,7,0,0,0,Server Deficit
9,4,5,0,6,1,1,0,Server Deficit
8,5,3,0,1,4,0,1,Moderate Deficit
7,2,5,0,2,0,0,0,Server Deficit
6,5,1,0,1,3,0,1,Moderate Deficit
6,4,2,0,2,0,0,0,Server Deficit
8,5,3,0,2,1,0,0,Server Deficit
74,41,33,0,59,0,0,2,Well Equipped
3,2,1,0,1,0,0,0,Server Deficit
9,6,3,0,0,2,0,0,Server Deficit
4,2,2,0,1,0,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
8,2,6,0,2,3,0,1,Moderate Deficit
6,4,2,0,3,1,0,0,Server Deficit
7,3,4,0,4,1,0,0,Server Deficit
8,4,4,0,0,0,0,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
7,4,3,0,3,2,0,0,Server Deficit
6,5,1,0,4,0,0,0,Server Deficit
2,0,2,0,1,0,0,0,Server Deficit
6,1,5,0,4,0,0,0,Server Deficit
3,3,0,0,1,1,0,0,Server Deficit
5,2,3,0,2,1,0,0,Server Deficit
7,2,5,0,7,0,0,0,Server Deficit
8,6,2,0,8,0,0,0,Server Deficit
22,4,18,0,10,0,0,1,Moderate Deficit
2,2,0,0,0,0,0,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
5,3,2,0,1,2,0,0,Server Deficit
1,1,0,0,0,0,0,0,Server Deficit
8,6,2,0,0,2,0,0,Server Deficit
4,2,2,0,0,1,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
19,9,10,0,7,1,0,1,Moderate Deficit
15,6,9,0,4,1,0,1,Moderate Deficit
8,6,2,0,1,3,1,1,Moderate Deficit
135,63,72,0,120,0,0,2,Well Equipped
6,4,2,0,1,1,0,0,Server Deficit
2,2,0,0,0,2,0,0,Server Deficit
7,3,4,0,3,2,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
1,0,1,0,0,0,0,0,Server Deficit
5,1,4,0,0,1,0,0,Server Deficit
4,3,1,0,1,0,0,0,Server Deficit
13,8,5,0,7,2,0,1,Moderate Deficit
7,3,4,0,2,0,0,0,Server Deficit
10,8,2,0,7,0,0,0,Server Deficit
6,5,1,0,1,1,0,0,Server Deficit
16,7,9,0,2,3,0,1,Moderate Deficit
6,1,5,0,5,0,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
11,8,3,0,9,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
7,3,4,0,2,2,0,0,Server Deficit
13,5,8,0,1,5,0,1,Moderate Deficit
14,8,6,0,2,0,0,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
11,8,3,0,0,0,0,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
8,6,2,0,4,1,0,0,Server Deficit
7,2,5,0,7,0,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
10,7,3,0,0,3,1,1,Moderate Deficit
4,3,1,0,1,1,0,0,Server Deficit
3,0,3,0,2,1,0,0,Server Deficit
2,1,1,0,1,1,0,0,Server Deficit
8,2,6,0,4,0,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
3,3,0,0,0,1,0,0,Server Deficit
2,0,2,0,1,0,0,0,Server Deficit
6,3,3,0,5,0,0,0,Server Deficit
21,11,10,0,13,2,0,1,Moderate Deficit
3,3,0,0,0,0,0,0,Server Deficit
10,2,8,0,2,1,0,0,Server Deficit
4,2,2,0,0,1,0,0,Server Deficit
4,2,2,0,2,0,0,0,Server Deficit
3,3,0,0,1,0,0,0,Server Deficit
4,3,1,0,1,0,0,0,Server Deficit
3,2,1,0,0,1,0,0,Server Deficit
3,1,2,0,0,1,0,0,Server Deficit
1,1,0,0,1,0,0,0,Server Deficit
12,9,3,0,1,1,0,0,Server Deficit
7,6,1,0,1,1,0,0,Server Deficit
13,9,4,0,8,0,1,0,Server Deficit
10,4,6,0,9,0,0,0,Server Deficit
4,1,3,0,1,0,0,0,Server Deficit
7,3,4,0,0,1,0,0,Server Deficit
8,4,4,0,6,1,0,0,Server Deficit
18,9,9,0,6,3,0,1,Moderate Deficit
9,6,3,0,9,0,0,0,Server Deficit
3,1,2,0,3,0,0,0,Server Deficit
1,1,0,0,0,1,0,0,Server Deficit
7,3,4,0,0,0,0,0,Server Deficit
9,6,3,0,2,0,0,0,Server Deficit
20,10,10,0,9,2,1,1,Moderate Deficit
3,1,2,0,2,1,0,0,Server Deficit
5,3,2,0,2,2,0,0,Server Deficit
3,2,1,0,1,1,0,0,Server Deficit
4,2,2,0,0,2,0,0,Server Deficit
2,2,0,0,1,0,1,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
37,14,23,0,32,0,0,1,Moderate Deficit
14,7,7,0,2,1,0,0,Server Deficit
7,1,6,0,3,0,0,0,Server Deficit
4,3,1,0,1,0,0,0,Server Deficit
4,1,3,0,0,0,0,0,Server Deficit
3,2,1,0,0,1,0,0,Server Deficit
12,5,7,0,11,0,0,0,Server Deficit
2,1,1,0,0,1,0,0,Server Deficit
1,1,0,0,0,1,0,0,Server Deficit
9,3,6,0,2,0,0,0,Server Deficit
6,3,3,0,4,0,0,0,Server Deficit
8,4,4,0,2,0,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
3,1,2,0,2,1,0,0,Server Deficit
5,4,1,0,0,1,0,0,Server Deficit
10,6,4,0,1,0,0,0,Server Deficit
13,5,8,0,3,2,0,1,Moderate Deficit
2,2,0,0,1,0,0,0,Server Deficit
1,1,0,0,0,0,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
0,0,0,0,0,0,0,0,Server Deficit
5,5,0,0,0,0,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
4,2,2,0,0,0,0,0,Server Deficit
29,8,21,0,10,6,0,1,Moderate Deficit
4,2,2,0,0,1,1,0,Server Deficit
2,1,1,0,0,1,0,0,Server Deficit
6,3,3,0,2,2,0,0,Server Deficit
11,9,2,0,5,3,0,1,Moderate Deficit
10,3,7,0,4,1,0,0,Server Deficit
15,5,10,0,4,1,0,1,Moderate Deficit
8,4,4,0,8,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
11,6,5,0,7,0,0,0,Server Deficit
9,7,2,0,0,1,1,0,Server Deficit
3,1,2,0,0,0,0,0,Server Deficit
3,3,0,0,1,1,0,0,Server Deficit
3,3,0,0,0,0,0,0,Server Deficit
9,3,6,0,2,1,2,0,Server Deficit
12,6,6,0,9,2,0,1,Moderate Deficit
13,3,10,0,8,1,1,1,Moderate Deficit
7,5,2,0,1,1,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
13,3,10,0,1,1,0,0,Server Deficit
13,6,7,0,4,2,0,1,Moderate Deficit
4,0,4,0,1,0,0,0,Server Deficit
4,2,2,0,0,0,0,0,Server Deficit
9,9,0,0,2,2,0,1,Moderate Deficit
50,16,34,0,46,0,0,2,Well Equipped
11,1,10,0,4,4,0,1,Moderate Deficit
10,6,4,0,5,2,1,1,Moderate Deficit
6,5,1,0,2,1,0,0,Server Deficit
8,3,5,0,4,0,0,0,Server Deficit
2,1,1,0,0,1,0,0,Server Deficit
3,0,3,0,2,0,0,0,Server Deficit
4,3,1,0,1,0,0,0,Server Deficit
8,0,8,0,7,0,0,0,Server Deficit
6,5,1,0,1,0,0,0,Server Deficit
3,2,1,0,0,1,0,0,Server Deficit
8,5,3,0,3,0,0,0,Server Deficit
14,4,10,0,14,0,0,0,Server Deficit
3,3,0,0,0,0,0,0,Server Deficit
0,0,0,0,0,0,0,0,Server Deficit
11,2,9,0,10,0,0,0,Server Deficit
2,0,2,0,2,0,0,0,Server Deficit
7,4,3,0,2,0,0,0,Server Deficit
12,7,5,0,6,0,0,0,Server Deficit
4,1,3,0,1,0,0,0,Server Deficit
3,3,0,0,1,0,0,0,Server Deficit
10,5,5,0,1,0,0,0,Server Deficit
0,0,0,0,0,0,0,0,Server Deficit
17,5,12,0,15,1,0,1,Moderate Deficit
11,7,4,0,2,1,0,0,Server Deficit
0,0,0,0,0,0,0,0,Server Deficit
1,1,0,0,0,1,0,0,Server Deficit
8,3,5,0,7,0,0,0,Server Deficit
8,6,2,0,1,2,0,0,Server Deficit
7,3,4,0,5,1,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
10,2,8,0,2,0,1,0,Server Deficit
6,2,4,0,0,1,0,0,Server Deficit
3,2,1,0,0,1,0,0,Server Deficit
5,2,3,0,1,1,0,0,Server Deficit
12,6,6,0,3,1,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
11,3,8,0,0,1,0,0,Server Deficit
9,4,5,0,1,2,0,0,Server Deficit
12,9,3,0,5,1,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
14,9,5,0,10,0,0,0,Server Deficit
1,1,0,0,1,0,0,0,Server Deficit
3,0,3,0,3,0,0,0,Server Deficit
5,3,2,0,0,2,0,0,Server Deficit
6,3,3,0,2,0,0,0,Server Deficit
3,1,2,0,1,1,0,0,Server Deficit
8,4,4,0,5,0,0,0,Server Deficit
3,2,1,0,2,0,0,0,Server Deficit
10,4,6,0,5,1,0,0,Server Deficit
7,4,3,0,2,1,0,0,Server Deficit
7,3,4,0,2,1,0,0,Server Deficit
7,2,5,0,4,0,0,0,Server Deficit
7,2,5,0,0,0,0,0,Server Deficit
8,7,1,0,1,1,0,0,Server Deficit
26,7,19,0,18,1,0,1,Moderate Deficit
2,0,2,0,0,1,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
5,3,2,0,4,0,0,0,Server Deficit
6,3,3,0,2,2,0,0,Server Deficit
13,6,7,0,3,1,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
3,1,2,0,1,2,0,0,Server Deficit
22,13,9,0,15,0,0,1,Moderate Deficit
6,4,2,0,1,0,0,0,Server Deficit
5,0,5,0,2,0,0,0,Server Deficit
4,2,2,0,0,2,0,0,Server Deficit
5,3,2,0,0,0,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
5,3,2,0,0,1,0,0,Server Deficit
8,6,2,0,3,1,0,0,Server Deficit
2,0,2,0,0,1,0,0,Server Deficit
6,3,3,0,6,0,0,0,Server Deficit
7,3,4,0,2,0,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
3,3,0,0,0,0,0,0,Server Deficit
58,32,26,0,36,1,0,2,Well Equipped
10,3,7,0,4,2,0,1,Moderate Deficit
10,5,5,0,2,5,0,1,Moderate Deficit
9,2,7,0,6,0,0,0,Server Deficit
11,7,4,0,2,0,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
3,2,1,0,3,0,0,0,Server Deficit
7,6,1,0,1,0,0,0,Server Deficit
14,4,10,0,6,0,0,0,Server Deficit
7,3,4,0,5,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
3,0,3,0,2,0,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
4,3,1,0,1,0,0,0,Server Deficit
8,2,6,0,8,0,0,0,Server Deficit
6,4,2,0,2,1,0,0,Server Deficit
11,3,8,0,6,3,0,1,Moderate Deficit
8,5,3,0,3,1,0,0,Server Deficit
10,6,4,0,4,3,0,1,Moderate Deficit
8,3,5,0,4,0,0,0,Server Deficit
1,1,0,0,0,0,0,0,Server Deficit
9,5,4,0,3,1,0,0,Server Deficit
7,1,6,0,2,1,0,0,Server Deficit
7,4,3,0,0,1,2,0,Server Deficit
10,3,7,0,6,0,0,0,Server Deficit
12,8,4,0,4,0,0,0,Server Deficit
28,1,27,0,24,0,0,1,Moderate Deficit
2,1,1,0,1,0,0,0,Server Deficit
17,4,13,0,7,2,0,1,Moderate Deficit
5,4,1,0,2,1,0,0,Server Deficit
11,5,6,0,0,3,0,1,Moderate Deficit
11,5,6,0,0,1,0,0,Server Deficit
7,3,4,0,1,1,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
7,5,2,0,4,1,0,0,Server Deficit
88,36,52,0,66,0,1,2,Well Equipped
3,3,0,0,0,0,0,0,Server Deficit
3,3,0,0,0,0,0,0,Server Deficit
5,4,1,0,4,0,0,0,Server Deficit
5,2,3,0,5,0,0,0,Server Deficit
11,8,3,0,2,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
6,4,2,0,1,2,0,0,Server Deficit
5,4,1,0,4,0,0,0,Server Deficit
6,3,3,0,1,1,0,0,Server Deficit
2,2,0,0,0,1,0,0,Server Deficit
8,2,6,0,2,1,0,0,Server Deficit
6,1,5,0,3,0,0,0,Server Deficit
9,6,3,0,6,0,0,0,Server Deficit
48,13,35,0,45,0,0,2,Well Equipped
3,3,0,0,0,1,0,0,Server Deficit
8,6,2,0,2,0,0,0,Server Deficit
15,7,8,0,6,1,0,1,Moderate Deficit
7,1,6,0,3,2,0,0,Server Deficit
4,0,4,0,2,0,0,0,Server Deficit
11,9,2,0,4,0,0,0,Server Deficit
8,5,3,0,1,1,0,0,Server Deficit
10,6,4,0,2,2,0,1,Moderate Deficit
15,7,8,0,3,0,0,0,Server Deficit
6,2,4,0,2,1,0,0,Server Deficit
1,1,0,0,0,0,0,0,Server Deficit
10,3,7,0,3,0,0,0,Server Deficit
12,6,6,0,4,1,0,0,Server Deficit
11,8,3,0,10,0,0,0,Server Deficit
8,6,2,0,2,0,0,0,Server Deficit
7,6,1,0,0,2,0,0,Server Deficit
6,5,1,0,3,2,0,0,Server Deficit
7,0,7,0,6,0,0,0,Server Deficit
12,2,10,0,9,1,0,0,Server Deficit
6,6,0,0,0,1,0,0,Server Deficit
6,3,3,0,1,1,0,0,Server Deficit
44,20,24,0,35,1,0,1,Moderate Deficit
26,10,16,0,19,0,1,1,Moderate Deficit
3,1,2,0,0,0,0,0,Server Deficit
8,2,6,0,4,0,0,0,Server Deficit
3,0,3,0,1,0,0,0,Server Deficit
4,2,2,0,0,1,0,0,Server Deficit
3,1,2,0,2,1,0,0,Server Deficit
24,13,11,0,5,2,1,1,Moderate Deficit
8,5,3,0,4,1,0,0,Server Deficit
13,2,11,0,3,0,0,0,Server Deficit
9,2,7,0,4,1,0,0,Server Deficit
5,2,3,0,2,0,0,0,Server Deficit
1,0,1,0,0,1,0,0,Server Deficit
3,1,2,0,1,1,0,0,Server Deficit
2,2,0,0,0,1,0,0,Server Deficit
2,1,1,0,0,1,0,0,Server Deficit
8,4,4,0,2,3,0,1,Moderate Deficit
2,2,0,0,1,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
9,4,5,0,4,2,0,1,Moderate Deficit
15,6,9,0,6,1,1,1,Moderate Deficit
2,1,1,0,0,0,0,0,Server Deficit
4,4,0,0,3,0,0,0,Server Deficit
27,12,15,0,21,1,0,1,Moderate Deficit
10,6,4,0,2,1,0,0,Server Deficit
7,2,5,0,7,0,0,0,Server Deficit
12,9,3,0,5,2,0,1,Moderate Deficit
4,2,2,0,1,1,0,0,Server Deficit
25,14,11,0,17,1,0,1,Moderate Deficit
2,0,2,0,0,1,0,0,Server Deficit
7,6,1,0,2,0,0,0,Server Deficit
2,2,0,0,2,0,0,0,Server Deficit
36,22,14,0,34,0,0,1,Moderate Deficit
3,1,2,0,0,1,0,0,Server Deficit
5,4,1,0,1,0,0,0,Server Deficit
6,4,2,0,1,1,0,0,Server Deficit
6,1,5,0,2,0,0,0,Server Deficit
77,6,71,0,70,3,1,2,Well Equipped
7,3,4,0,6,0,0,0,Server Deficit
2,1,1,0,1,1,0,0,Server Deficit
9,4,5,0,2,0,0,0,Server Deficit
70,20,50,0,57,1,3,2,Well Equipped
18,11,7,0,18,0,0,1,Moderate Deficit
7,4,3,0,1,2,0,0,Server Deficit
9,3,6,0,4,0,0,0,Server Deficit
6,2,4,0,1,0,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
4,2,2,0,1,0,0,0,Server Deficit
25,9,16,0,10,2,4,1,Moderate Deficit
3,2,1,0,0,0,0,0,Server Deficit
4,3,1,0,0,0,0,0,Server Deficit
17,6,11,0,8,0,0,0,Server Deficit
9,2,7,0,4,1,0,0,Server Deficit
20,11,9,0,4,2,0,1,Moderate Deficit
2,2,0,0,1,0,0,0,Server Deficit
3,2,1,0,1,1,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
4,2,2,0,1,0,0,0,Server Deficit
10,5,5,0,3,0,0,0,Server Deficit
7,0,7,0,4,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
12,0,12,0,5,0,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
21,5,16,0,0,2,0,1,Moderate Deficit
6,4,2,0,1,1,0,0,Server Deficit
8,3,5,0,2,3,0,1,Moderate Deficit
34,3,31,0,10,6,0,1,Moderate Deficit
5,2,3,0,4,0,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
47,16,31,0,42,0,0,2,Well Equipped
7,0,7,0,3,1,0,0,Server Deficit
9,4,5,0,7,1,0,0,Server Deficit
19,2,17,0,16,0,0,1,Moderate Deficit
2,1,1,0,0,0,0,0,Server Deficit
8,3,5,0,2,1,0,0,Server Deficit
4,2,2,0,0,0,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
6,4,2,0,1,2,0,0,Server Deficit
14,10,4,0,7,1,1,1,Moderate Deficit
9,7,2,0,3,4,0,1,Moderate Deficit
2,2,0,0,0,0,0,0,Server Deficit
2,1,1,0,0,1,0,0,Server Deficit
8,6,2,0,0,1,0,0,Server Deficit
3,1,2,0,2,1,0,0,Server Deficit
7,3,4,0,2,2,0,0,Server Deficit
7,6,1,0,3,2,0,0,Server Deficit
9,1,8,0,5,1,0,0,Server Deficit
